trial_ID,block_trial_ID,block,block_type,null_trial,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
267,35,3,cognitive_eye,False,0,ACC,eye,2,0,0.0,1.0,3.0,2.0,0,0.5,2.5,9.0,2259.0,2259.0,2263.0,315.0,315.0,319.0
268,36,3,cognitive_eye,True,,,eye,,0,0.0,1.0,0.75,2.0,0,0.5,4.75,9.0,2268.0,2268.0,2269.75,324.0,324.0,325.75
269,37,3,cognitive_eye,False,1,SPD,eye,1,0,1.5,1.0,2.25,2.0,0,0.5,1.75,9.0,2277.0,2278.5,2281.75,333.0,334.5,337.75
270,38,3,cognitive_eye,False,1,ACC,eye,3,0,0.75,1.0,3.0,2.0,0,0.5,1.75,9.0,2286.0,2286.75,2290.75,342.0,342.75,346.75
271,39,3,cognitive_eye,False,0,SPD,eye,0,0,2.25,1.0,1.5,2.0,0,0.5,1.75,9.0,2295.0,2297.25,2299.75,351.0,353.25,355.75
272,40,3,cognitive_eye,False,0,ACC,eye,2,0,0.0,1.0,1.5,2.0,0,0.5,4.0,9.0,2304.0,2304.0,2306.5,360.0,360.0,362.5
273,41,3,cognitive_eye,False,0,ACC,eye,2,0,0.0,1.0,3.0,2.0,0,0.5,2.5,9.0,2313.0,2313.0,2317.0,369.0,369.0,373.0
274,42,3,cognitive_eye,False,0,SPD,eye,0,0,2.25,1.0,0.75,2.0,0,0.5,2.5,9.0,2322.0,2324.25,2326.0,378.0,380.25,382.0
275,43,3,cognitive_eye,False,1,ACC,eye,3,0,0.75,1.0,1.5,2.0,0,0.5,3.25,9.0,2331.0,2331.75,2334.25,387.0,387.75,390.25
276,44,3,cognitive_eye,False,1,ACC,eye,3,0,0.75,1.0,2.25,2.0,0,0.5,2.5,9.0,2340.0,2340.75,2344.0,396.0,396.75,400.0
277,45,3,cognitive_eye,False,0,ACC,eye,2,0,2.25,1.0,3.0,2.0,0,0.5,0.25,9.0,2349.0,2351.25,2355.25,405.0,407.25,411.25
278,46,3,cognitive_eye,True,,,eye,,0,1.5,1.0,2.25,2.0,0,0.5,1.75,9.0,2358.0,2359.5,2362.75,414.0,415.5,418.75
279,47,3,cognitive_eye,False,0,SPD,eye,0,0,2.25,1.0,2.25,2.0,0,0.5,1.0,9.0,2367.0,2369.25,2372.5,423.0,425.25,428.5
280,48,3,cognitive_eye,False,1,ACC,eye,3,0,2.25,1.0,2.25,2.0,0,0.5,1.0,9.0,2376.0,2378.25,2381.5,432.0,434.25,437.5
281,49,3,cognitive_eye,False,0,SPD,eye,0,0,2.25,1.0,0.75,2.0,0,0.5,2.5,9.0,2385.0,2387.25,2389.0,441.0,443.25,445.0
282,50,3,cognitive_eye,False,1,SPD,eye,1,0,0.75,1.0,0.75,2.0,0,0.5,4.0,9.0,2394.0,2394.75,2396.5,450.0,450.75,452.5
283,51,3,cognitive_eye,False,1,ACC,eye,3,0,0.75,1.0,0.75,2.0,0,0.5,4.0,9.0,2403.0,2403.75,2405.5,459.0,459.75,461.5
284,52,3,cognitive_eye,False,0,ACC,eye,2,0,0.75,1.0,3.0,2.0,0,0.5,1.75,9.0,2412.0,2412.75,2416.75,468.0,468.75,472.75
285,53,3,cognitive_eye,True,,,eye,,0,0.75,1.0,1.5,2.0,0,0.5,3.25,9.0,2421.0,2421.75,2424.25,477.0,477.75,480.25
286,54,3,cognitive_eye,False,1,SPD,eye,1,0,0.75,1.0,0.75,2.0,0,0.5,4.0,9.0,2430.0,2430.75,2432.5,486.0,486.75,488.5
287,55,3,cognitive_eye,False,1,SPD,eye,1,0,0.0,1.0,0.75,2.0,0,0.5,4.75,9.0,2439.0,2439.0,2440.75,495.0,495.0,496.75
288,56,3,cognitive_eye,False,0,ACC,eye,2,0,0.0,1.0,1.5,2.0,0,0.5,4.0,9.0,2448.0,2448.0,2450.5,504.0,504.0,506.5
