trial_ID,block_trial_ID,block,block_type,null_trial,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
85,37,1,limbic_eye,False,0,RIGHT,eye,4,0,2.25,1,0.75,2.0,0,0.5,2.5,9.0,621.0,623.25,625.0,333.0,335.25,337.0
86,38,1,limbic_eye,False,0,NEU,eye,0,0,2.25,1,1.5,2.0,0,0.5,1.75,9.0,630.0,632.25,634.75,342.0,344.25,346.75
87,39,1,limbic_eye,False,1,RIGHT,eye,5,0,0.0,1,1.5,2.0,0,0.5,4.0,9.0,639.0,639.0,641.5,351.0,351.0,353.5
88,40,1,limbic_eye,False,0,RIGHT,eye,4,0,0.0,1,1.5,2.0,0,0.5,4.0,9.0,648.0,648.0,650.5,360.0,360.0,362.5
89,41,1,limbic_eye,False,0,NEU,eye,0,0,0.0,1,3.0,2.0,0,0.5,2.5,9.0,657.0,657.0,661.0,369.0,369.0,373.0
90,42,1,limbic_eye,False,1,RIGHT,eye,5,0,0.75,1,1.5,2.0,0,0.5,3.25,9.0,666.0,666.75,669.25,378.0,378.75,381.25
91,43,1,limbic_eye,False,0,LEFT,eye,2,0,2.25,1,2.25,2.0,0,0.5,1.0,9.0,675.0,677.25,680.5,387.0,389.25,392.5
92,44,1,limbic_eye,False,1,NEU,eye,1,0,0.0,1,2.25,2.0,0,0.5,3.25,9.0,684.0,684.0,687.25,396.0,396.0,399.25
93,45,1,limbic_eye,False,0,LEFT,eye,2,0,0.0,1,1.5,2.0,0,0.5,4.0,9.0,693.0,693.0,695.5,405.0,405.0,407.5
94,46,1,limbic_eye,False,1,NEU,eye,1,0,0.0,1,1.5,2.0,0,0.5,4.0,9.0,702.0,702.0,704.5,414.0,414.0,416.5
95,47,1,limbic_eye,True,,,eye,,0,0.0,1,1.5,2.0,0,0.5,4.0,9.0,711.0,711.0,713.5,423.0,423.0,425.5
96,48,1,limbic_eye,False,0,LEFT,eye,2,0,1.5,1,1.5,2.0,0,0.5,2.5,9.0,720.0,721.5,724.0,432.0,433.5,436.0
97,49,1,limbic_eye,False,0,RIGHT,eye,4,0,1.5,1,1.5,2.0,0,0.5,2.5,9.0,729.0,730.5,733.0,441.0,442.5,445.0
98,50,1,limbic_eye,False,0,NEU,eye,0,0,2.25,1,0.75,2.0,0,0.5,2.5,9.0,738.0,740.25,742.0,450.0,452.25,454.0
99,51,1,limbic_eye,False,0,NEU,eye,0,0,1.5,1,0.75,2.0,0,0.5,3.25,9.0,747.0,748.5,750.25,459.0,460.5,462.25
100,52,1,limbic_eye,False,1,RIGHT,eye,5,0,0.75,1,3.0,2.0,0,0.5,1.75,9.0,756.0,756.75,760.75,468.0,468.75,472.75
101,53,1,limbic_eye,False,0,NEU,eye,0,0,0.75,1,1.5,2.0,0,0.5,3.25,9.0,765.0,765.75,768.25,477.0,477.75,480.25
102,54,1,limbic_eye,False,0,RIGHT,eye,4,0,1.5,1,0.75,2.0,0,0.5,3.25,9.0,774.0,775.5,777.25,486.0,487.5,489.25
103,55,1,limbic_eye,False,0,RIGHT,eye,4,0,2.25,1,0.75,2.0,0,0.5,2.5,9.0,783.0,785.25,787.0,495.0,497.25,499.0
104,56,1,limbic_eye,False,0,NEU,eye,0,0,2.25,1,3.0,2.0,0,0.5,0.25,9.0,792.0,794.25,798.25,504.0,506.25,510.25
105,57,1,limbic_eye,False,1,NEU,eye,1,0,2.25,1,0.75,2.0,0,0.5,2.5,9.0,801.0,803.25,805.0,513.0,515.25,517.0
106,58,1,limbic_eye,False,1,LEFT,eye,3,0,0.0,1,2.25,2.0,0,0.5,3.25,9.0,810.0,810.0,813.25,522.0,522.0,525.25
107,59,1,limbic_eye,False,1,NEU,eye,1,0,0.0,1,0.75,2.0,0,0.5,4.75,9.0,819.0,819.0,820.75,531.0,531.0,532.75
108,60,1,limbic_eye,False,0,LEFT,eye,2,0,1.5,1,3.0,2.0,0,0.5,1.0,9.0,828.0,829.5,833.5,540.0,541.5,545.5
109,61,1,limbic_eye,False,0,LEFT,eye,2,0,1.5,1,0.75,2.0,0,0.5,3.25,9.0,837.0,838.5,840.25,549.0,550.5,552.25
110,62,1,limbic_eye,True,,,eye,,0,1.5,1,1.5,2.0,0,0.5,2.5,9.0,846.0,847.5,850.0,558.0,559.5,562.0
111,63,1,limbic_eye,False,0,NEU,eye,0,0,2.25,1,0.75,2.0,0,0.5,2.5,9.0,855.0,857.25,859.0,567.0,569.25,571.0
112,64,1,limbic_eye,False,1,LEFT,eye,3,0,0.0,1,3.0,2.0,0,0.5,2.5,9.0,864.0,864.0,868.0,576.0,576.0,580.0
113,65,1,limbic_eye,False,1,LEFT,eye,3,0,0.0,1,1.5,2.0,0,0.5,4.0,9.0,873.0,873.0,875.5,585.0,585.0,587.5
114,66,1,limbic_eye,False,1,NEU,eye,1,0,2.25,1,1.5,2.0,0,0.5,1.75,9.0,882.0,884.25,886.75,594.0,596.25,598.75
115,67,1,limbic_eye,False,1,LEFT,eye,3,0,0.0,1,2.25,2.0,0,0.5,3.25,9.0,891.0,891.0,894.25,603.0,603.0,606.25
116,68,1,limbic_eye,False,0,LEFT,eye,2,0,0.75,1,0.75,2.0,0,0.5,4.0,9.0,900.0,900.75,902.5,612.0,612.75,614.5
117,69,1,limbic_eye,False,0,RIGHT,eye,4,0,2.25,1,3.0,2.0,0,0.5,0.25,9.0,909.0,911.25,915.25,621.0,623.25,627.25
118,70,1,limbic_eye,True,,,eye,,0,0.0,1,3.0,2.0,0,0.5,2.5,9.0,918.0,918.0,922.0,630.0,630.0,634.0
119,71,1,limbic_eye,False,1,RIGHT,eye,5,0,1.5,1,1.5,2.0,0,0.5,2.5,9.0,927.0,928.5,931.0,639.0,640.5,643.0
120,72,1,limbic_eye,False,0,NEU,eye,0,0,0.75,1,0.75,2.0,0,0.5,4.0,9.0,936.0,936.75,938.5,648.0,648.75,650.5
121,73,1,limbic_eye,False,0,RIGHT,eye,4,0,0.75,1,3.0,2.0,0,0.5,1.75,9.0,945.0,945.75,949.75,657.0,657.75,661.75
122,74,1,limbic_eye,False,1,RIGHT,eye,5,0,0.75,1,0.75,2.0,0,0.5,4.0,9.0,954.0,954.75,956.5,666.0,666.75,668.5
123,75,1,limbic_eye,False,1,RIGHT,eye,5,0,0.75,1,3.0,2.0,0,0.5,1.75,9.0,963.0,963.75,967.75,675.0,675.75,679.75
124,76,1,limbic_eye,False,1,NEU,eye,1,0,0.0,1,0.75,2.0,0,0.5,4.75,9.0,972.0,972.0,973.75,684.0,684.0,685.75
125,77,1,limbic_eye,True,,,eye,,0,0.0,1,1.5,2.0,0,0.5,4.0,9.0,981.0,981.0,983.5,693.0,693.0,695.5
