trial_ID,block_trial_ID,block,block_type,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
321,61,3,limbic_eye,1,NEU,eye,1,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,2942.0,2942.5,2947.3,550.0,550.5,555.3
322,62,3,limbic_eye,0,RIGHT,eye,4,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,2950.0,2950.5,2955.3,558.0,558.5,563.3
323,63,3,limbic_eye,1,LEFT,eye,3,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,2958.0,2958.0,2962.8,566.0,566.0,570.8
324,64,3,limbic_eye,0,RIGHT,eye,4,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,2966.0,2966.5,2972.8,574.0,574.5,580.8
325,65,3,limbic_eye,0,RIGHT,eye,4,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,2976.0,2977.5,2983.8,584.0,585.5,591.8
326,66,3,limbic_eye,1,RIGHT,eye,5,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,2986.0,2987.0,2991.8,594.0,595.0,599.8
327,67,3,limbic_eye,1,NEU,eye,1,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,2994.0,2994.0,2999.8,602.0,602.0,607.8
328,68,3,limbic_eye,0,NEU,eye,0,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,3002.0,3002.5,3007.3,610.0,610.5,615.3
329,69,3,limbic_eye,0,LEFT,eye,2,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,3010.0,3010.5,3015.8,618.0,618.5,623.8
330,70,3,limbic_eye,0,LEFT,eye,2,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,3018.0,3019.0,3024.8,626.0,627.0,632.8
331,71,3,limbic_eye,1,RIGHT,eye,5,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,3028.0,3028.0,3034.3,636.0,636.0,642.3
332,72,3,limbic_eye,1,RIGHT,eye,5,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,3038.0,3039.0,3043.8,646.0,647.0,651.8
333,73,3,limbic_eye,1,LEFT,eye,3,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,3046.0,3046.0,3052.3,654.0,654.0,660.3
334,74,3,limbic_eye,0,NEU,eye,0,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,3056.0,3056.5,3061.8,664.0,664.5,669.8
335,75,3,limbic_eye,1,RIGHT,eye,5,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,3064.0,3064.5,3070.3,672.0,672.5,678.3
336,76,3,limbic_eye,1,LEFT,eye,3,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,3074.0,3075.0,3080.3,682.0,683.0,688.3
337,77,3,limbic_eye,0,LEFT,eye,2,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,3084.0,3084.0,3088.8,692.0,692.0,696.8
