trial_ID,block_trial_ID,block,block_type,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
416,36,4,cognitive_eye,0,ACC,eye,2,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,3812.0,3812.0,3818.3,330.0,330.0,336.3
417,37,4,cognitive_eye,0,SPD,eye,0,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,3822.0,3822.0,3827.3,340.0,340.0,345.3
418,38,4,cognitive_eye,0,SPD,eye,0,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,3830.0,3830.0,3835.8,348.0,348.0,353.8
419,39,4,cognitive_eye,1,ACC,eye,3,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,3838.0,3839.5,3844.3,356.0,357.5,362.3
420,40,4,cognitive_eye,0,SPD,eye,0,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,3848.0,3848.0,3852.8,366.0,366.0,370.8
421,41,4,cognitive_eye,1,SPD,eye,1,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,3856.0,3857.0,3862.3,374.0,375.0,380.3
422,42,4,cognitive_eye,1,ACC,eye,3,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,3866.0,3867.0,3872.8,384.0,385.0,390.8
423,43,4,cognitive_eye,0,SPD,eye,0,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,3876.0,3876.0,3881.3,394.0,394.0,399.3
424,44,4,cognitive_eye,0,ACC,eye,2,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,3884.0,3884.5,3889.3,402.0,402.5,407.3
425,45,4,cognitive_eye,1,ACC,eye,3,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,3892.0,3892.5,3898.3,410.0,410.5,416.3
426,46,4,cognitive_eye,1,SPD,eye,1,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,3902.0,3902.0,3907.8,420.0,420.0,425.8
427,47,4,cognitive_eye,1,ACC,eye,3,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,3910.0,3910.5,3916.8,428.0,428.5,434.8
428,48,4,cognitive_eye,1,SPD,eye,1,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,3920.0,3921.5,3927.8,438.0,439.5,445.8
429,49,4,cognitive_eye,0,ACC,eye,2,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,3930.0,3931.0,3935.8,448.0,449.0,453.8
