trial_ID,block_trial_ID,block,block_type,null_trial,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
156,35,2,cognitive_hand,False,1,ACC,hand,3,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,1528.0,1529.5,1534.8,322.0,323.5,328.8
157,36,2,cognitive_hand,False,0,ACC,hand,2,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,1538.0,1538.0,1543.8,332.0,332.0,337.8
158,37,2,cognitive_hand,False,1,ACC,hand,3,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,1546.0,1547.0,1552.3,340.0,341.0,346.3
159,38,2,cognitive_hand,False,0,SPD,hand,0,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,1556.0,1557.5,1562.3,350.0,351.5,356.3
160,39,2,cognitive_hand,False,1,ACC,hand,3,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,1566.0,1566.5,1571.3,360.0,360.5,365.3
161,40,2,cognitive_hand,True,,,hand,,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,1574.0,1574.5,1579.3,368.0,368.5,373.3
162,41,2,cognitive_hand,False,1,SPD,hand,1,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,1582.0,1583.0,1588.3,376.0,377.0,382.3
163,42,2,cognitive_hand,False,1,ACC,hand,3,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,1592.0,1593.0,1598.8,386.0,387.0,392.8
164,43,2,cognitive_hand,False,0,SPD,hand,0,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,1602.0,1602.5,1607.3,396.0,396.5,401.3
165,44,2,cognitive_hand,False,0,ACC,hand,2,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,1610.0,1610.5,1616.8,404.0,404.5,410.8
166,45,2,cognitive_hand,False,1,ACC,hand,3,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,1620.0,1620.5,1625.8,414.0,414.5,419.8
167,46,2,cognitive_hand,False,0,SPD,hand,0,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,1628.0,1628.0,1632.8,422.0,422.0,426.8
168,47,2,cognitive_hand,False,1,SPD,hand,1,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,1636.0,1637.5,1643.8,430.0,431.5,437.8
169,48,2,cognitive_hand,False,0,ACC,hand,2,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,1646.0,1646.0,1652.3,440.0,440.0,446.3
170,49,2,cognitive_hand,False,0,SPD,hand,0,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,1656.0,1657.5,1663.3,450.0,451.5,457.3
171,50,2,cognitive_hand,False,1,ACC,hand,3,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,1666.0,1666.5,1671.3,460.0,460.5,465.3
172,51,2,cognitive_hand,False,0,SPD,hand,0,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,1674.0,1675.5,1680.3,468.0,469.5,474.3
173,52,2,cognitive_hand,True,,,hand,,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,1684.0,1685.0,1690.3,478.0,479.0,484.3
174,53,2,cognitive_hand,False,0,SPD,hand,0,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,1694.0,1694.5,1700.8,488.0,488.5,494.8
175,54,2,cognitive_hand,False,1,SPD,hand,1,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,1704.0,1704.5,1709.8,498.0,498.5,503.8
176,55,2,cognitive_hand,False,0,ACC,hand,2,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,1712.0,1713.5,1719.3,506.0,507.5,513.3
177,56,2,cognitive_hand,False,1,SPD,hand,1,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,1722.0,1722.0,1727.8,516.0,516.0,521.8
178,57,2,cognitive_hand,False,1,SPD,hand,1,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,1730.0,1730.0,1735.8,524.0,524.0,529.8
179,58,2,cognitive_hand,False,0,SPD,hand,0,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,1738.0,1739.0,1744.3,532.0,533.0,538.3
180,59,2,cognitive_hand,False,0,ACC,hand,2,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,1748.0,1749.0,1754.8,542.0,543.0,548.8
181,60,2,cognitive_hand,False,1,ACC,hand,3,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,1758.0,1758.0,1763.3,552.0,552.0,557.3
182,61,2,cognitive_hand,False,1,ACC,hand,3,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,1766.0,1767.0,1772.3,560.0,561.0,566.3
183,62,2,cognitive_hand,False,1,ACC,hand,3,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,1776.0,1776.0,1780.8,570.0,570.0,574.8
184,63,2,cognitive_hand,False,1,SPD,hand,1,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,1784.0,1785.5,1791.3,578.0,579.5,585.3
185,64,2,cognitive_hand,False,0,ACC,hand,2,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,1794.0,1794.0,1799.8,588.0,588.0,593.8
186,65,2,cognitive_hand,False,0,SPD,hand,0,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,1802.0,1802.0,1807.8,596.0,596.0,601.8
187,66,2,cognitive_hand,False,1,SPD,hand,1,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,1810.0,1811.5,1817.3,604.0,605.5,611.3
188,67,2,cognitive_hand,False,0,ACC,hand,2,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,1820.0,1821.5,1827.8,614.0,615.5,621.8
189,68,2,cognitive_hand,True,,,hand,,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,1830.0,1830.5,1835.8,624.0,624.5,629.8
190,69,2,cognitive_hand,False,0,ACC,hand,2,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,1838.0,1839.5,1845.8,632.0,633.5,639.8
191,70,2,cognitive_hand,False,0,ACC,hand,2,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,1848.0,1849.0,1854.3,642.0,643.0,648.3
192,71,2,cognitive_hand,False,0,ACC,hand,2,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,1858.0,1859.5,1865.3,652.0,653.5,659.3
193,72,2,cognitive_hand,False,1,SPD,hand,1,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,1868.0,1868.5,1873.8,662.0,662.5,667.8
194,73,2,cognitive_hand,False,0,SPD,hand,0,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,1876.0,1877.5,1882.3,670.0,671.5,676.3
195,74,2,cognitive_hand,False,1,ACC,hand,3,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,1886.0,1886.5,1892.8,680.0,680.5,686.8
196,75,2,cognitive_hand,False,1,SPD,hand,1,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,1896.0,1897.5,1902.8,690.0,691.5,696.8
197,76,2,cognitive_hand,False,1,ACC,hand,3,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,1906.0,1906.5,1912.3,700.0,700.5,706.3
198,77,2,cognitive_hand,False,1,ACC,hand,3,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,1916.0,1917.5,1922.3,710.0,711.5,716.3
199,78,2,cognitive_hand,False,0,ACC,hand,2,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,1926.0,1927.5,1933.3,720.0,721.5,727.3
200,79,2,cognitive_hand,False,1,SPD,hand,1,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,1936.0,1937.5,1943.3,730.0,731.5,737.3
201,80,2,cognitive_hand,True,,,hand,,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,1946.0,1947.5,1953.8,740.0,741.5,747.8
202,81,2,cognitive_hand,False,1,ACC,hand,3,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,1956.0,1956.0,1961.3,750.0,750.0,755.3
203,82,2,cognitive_hand,False,1,SPD,hand,1,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,1964.0,1964.0,1969.3,758.0,758.0,763.3
204,83,2,cognitive_hand,False,1,SPD,hand,1,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,1972.0,1973.0,1978.3,766.0,767.0,772.3
205,84,2,cognitive_hand,False,0,SPD,hand,0,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,1982.0,1982.0,1987.8,776.0,776.0,781.8
206,85,2,cognitive_hand,False,0,ACC,hand,2,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,1990.0,1991.0,1995.8,784.0,785.0,789.8
207,86,2,cognitive_hand,False,1,SPD,hand,1,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,1998.0,1999.5,2004.3,792.0,793.5,798.3
208,87,2,cognitive_hand,True,,,hand,,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,2008.0,2009.0,2013.8,802.0,803.0,807.8
209,88,2,cognitive_hand,False,0,SPD,hand,0,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,2016.0,2016.0,2020.8,810.0,810.0,814.8
210,89,2,cognitive_hand,False,1,SPD,hand,1,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,2024.0,2025.5,2031.8,818.0,819.5,825.8
211,90,2,cognitive_hand,False,0,ACC,hand,2,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,2034.0,2034.5,2040.3,828.0,828.5,834.3
212,91,2,cognitive_hand,False,1,ACC,hand,3,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,2044.0,2045.0,2051.3,838.0,839.0,845.3
213,92,2,cognitive_hand,False,0,SPD,hand,0,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,2054.0,2055.5,2061.8,848.0,849.5,855.8
214,93,2,cognitive_hand,False,0,SPD,hand,0,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,2064.0,2065.0,2071.3,858.0,859.0,865.3
215,94,2,cognitive_hand,False,0,SPD,hand,0,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,2074.0,2075.0,2080.8,868.0,869.0,874.8
216,95,2,cognitive_hand,False,0,SPD,hand,0,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,2084.0,2084.0,2089.3,878.0,878.0,883.3
217,96,2,cognitive_hand,False,1,ACC,hand,3,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,2092.0,2093.0,2098.3,886.0,887.0,892.3
218,97,2,cognitive_hand,False,1,ACC,hand,3,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,2102.0,2102.5,2107.3,896.0,896.5,901.3
219,98,2,cognitive_hand,False,1,SPD,hand,1,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,2110.0,2110.0,2115.3,904.0,904.0,909.3
220,99,2,cognitive_hand,False,1,ACC,hand,3,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,2118.0,2118.0,2122.8,912.0,912.0,916.8
221,100,2,cognitive_hand,False,0,SPD,hand,0,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,2126.0,2127.0,2132.8,920.0,921.0,926.8
222,101,2,cognitive_hand,False,1,ACC,hand,3,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,2136.0,2137.5,2143.8,930.0,931.5,937.8
223,102,2,cognitive_hand,False,1,ACC,hand,3,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,2146.0,2146.0,2151.3,940.0,940.0,945.3
224,103,2,cognitive_hand,False,1,ACC,hand,3,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,2154.0,2155.5,2161.8,948.0,949.5,955.8
225,104,2,cognitive_hand,False,1,SPD,hand,1,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,2164.0,2165.0,2171.3,958.0,959.0,965.3
