trial_ID,block_trial_ID,block,block_type,null_trial,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
287,68,3,cognitive_hand,False,1,ACC,hand,3,0,0.75,1.0,3.0,2.0,0,0.5,1.75,9.0,2439.0,2439.75,2443.75,612.0,612.75,616.75
288,69,3,cognitive_hand,False,0,SPD,hand,0,0,1.5,1.0,1.5,2.0,0,0.5,2.5,9.0,2448.0,2449.5,2452.0,621.0,622.5,625.0
289,70,3,cognitive_hand,False,0,ACC,hand,2,0,0.75,1.0,1.5,2.0,0,0.5,3.25,9.0,2457.0,2457.75,2460.25,630.0,630.75,633.25
290,71,3,cognitive_hand,False,0,SPD,hand,0,0,0.75,1.0,3.0,2.0,0,0.5,1.75,9.0,2466.0,2466.75,2470.75,639.0,639.75,643.75
291,72,3,cognitive_hand,False,0,SPD,hand,0,0,1.5,1.0,0.75,2.0,0,0.5,3.25,9.0,2475.0,2476.5,2478.25,648.0,649.5,651.25
292,73,3,cognitive_hand,False,1,SPD,hand,1,0,0.0,1.0,1.5,2.0,0,0.5,4.0,9.0,2484.0,2484.0,2486.5,657.0,657.0,659.5
293,74,3,cognitive_hand,False,1,SPD,hand,1,0,0.0,1.0,3.0,2.0,0,0.5,2.5,9.0,2493.0,2493.0,2497.0,666.0,666.0,670.0
294,75,3,cognitive_hand,False,0,SPD,hand,0,0,0.0,1.0,0.75,2.0,0,0.5,4.75,9.0,2502.0,2502.0,2503.75,675.0,675.0,676.75
295,76,3,cognitive_hand,False,0,ACC,hand,2,0,0.0,1.0,0.75,2.0,0,0.5,4.75,9.0,2511.0,2511.0,2512.75,684.0,684.0,685.75
296,77,3,cognitive_hand,False,0,ACC,hand,2,0,1.5,1.0,1.5,2.0,0,0.5,2.5,9.0,2520.0,2521.5,2524.0,693.0,694.5,697.0
297,78,3,cognitive_hand,False,1,ACC,hand,3,0,1.5,1.0,3.0,2.0,0,0.5,1.0,9.0,2529.0,2530.5,2534.5,702.0,703.5,707.5
298,0,4,limbic_hand,False,0,RIGHT,hand,4,0,2.25,1.0,2.25,2.0,0,0.5,1.0,9.0,2538.0,2540.25,2543.5,0.0,2.25,5.5
299,1,4,limbic_hand,False,0,NEU,hand,0,0,2.25,1.0,3.0,2.0,0,0.5,0.25,9.0,2547.0,2549.25,2553.25,9.0,11.25,15.25
300,2,4,limbic_hand,False,1,LEFT,hand,3,0,1.5,1.0,3.0,2.0,0,0.5,1.0,9.0,2556.0,2557.5,2561.5,18.0,19.5,23.5
301,3,4,limbic_hand,False,1,RIGHT,hand,5,0,0.0,1.0,0.75,2.0,0,0.5,4.75,9.0,2565.0,2565.0,2566.75,27.0,27.0,28.75
302,4,4,limbic_hand,False,1,NEU,hand,1,0,0.0,1.0,3.0,2.0,0,0.5,2.5,9.0,2574.0,2574.0,2578.0,36.0,36.0,40.0
303,5,4,limbic_hand,False,0,NEU,hand,0,0,0.75,1.0,1.5,2.0,0,0.5,3.25,9.0,2583.0,2583.75,2586.25,45.0,45.75,48.25
304,6,4,limbic_hand,False,0,LEFT,hand,2,0,2.25,1.0,1.5,2.0,0,0.5,1.75,9.0,2592.0,2594.25,2596.75,54.0,56.25,58.75
305,7,4,limbic_hand,False,0,LEFT,hand,2,0,0.75,1.0,3.0,2.0,0,0.5,1.75,9.0,2601.0,2601.75,2605.75,63.0,63.75,67.75
306,8,4,limbic_hand,True,,,hand,,0,2.25,1.0,1.5,2.0,0,0.5,1.75,9.0,2610.0,2612.25,2614.75,72.0,74.25,76.75
307,9,4,limbic_hand,False,1,RIGHT,hand,5,0,2.25,1.0,3.0,2.0,0,0.5,0.25,9.0,2619.0,2621.25,2625.25,81.0,83.25,87.25
308,10,4,limbic_hand,False,0,RIGHT,hand,4,0,0.0,1.0,3.0,2.0,0,0.5,2.5,9.0,2628.0,2628.0,2632.0,90.0,90.0,94.0
309,11,4,limbic_hand,False,0,NEU,hand,0,0,0.0,1.0,0.75,2.0,0,0.5,4.75,9.0,2637.0,2637.0,2638.75,99.0,99.0,100.75
310,12,4,limbic_hand,False,1,RIGHT,hand,5,0,0.75,1.0,1.5,2.0,0,0.5,3.25,9.0,2646.0,2646.75,2649.25,108.0,108.75,111.25
311,13,4,limbic_hand,False,1,RIGHT,hand,5,0,0.75,1.0,0.75,2.0,0,0.5,4.0,9.0,2655.0,2655.75,2657.5,117.0,117.75,119.5
312,14,4,limbic_hand,False,1,RIGHT,hand,5,0,2.25,1.0,2.25,2.0,0,0.5,1.0,9.0,2664.0,2666.25,2669.5,126.0,128.25,131.5
313,15,4,limbic_hand,True,,,hand,,0,1.5,1.0,3.0,2.0,0,0.5,1.0,9.0,2673.0,2674.5,2678.5,135.0,136.5,140.5
314,16,4,limbic_hand,False,1,LEFT,hand,3,0,2.25,1.0,3.0,2.0,0,0.5,0.25,9.0,2682.0,2684.25,2688.25,144.0,146.25,150.25
315,17,4,limbic_hand,False,0,RIGHT,hand,4,0,0.0,1.0,1.5,2.0,0,0.5,4.0,9.0,2691.0,2691.0,2693.5,153.0,153.0,155.5
316,18,4,limbic_hand,False,1,LEFT,hand,3,0,0.0,1.0,1.5,2.0,0,0.5,4.0,9.0,2700.0,2700.0,2702.5,162.0,162.0,164.5
317,19,4,limbic_hand,False,1,LEFT,hand,3,0,1.5,1.0,0.75,2.0,0,0.5,3.25,9.0,2709.0,2710.5,2712.25,171.0,172.5,174.25
318,20,4,limbic_hand,False,1,RIGHT,hand,5,0,0.75,1.0,3.0,2.0,0,0.5,1.75,9.0,2718.0,2718.75,2722.75,180.0,180.75,184.75
319,21,4,limbic_hand,False,0,NEU,hand,0,0,2.25,1.0,0.75,2.0,0,0.5,2.5,9.0,2727.0,2729.25,2731.0,189.0,191.25,193.0
320,22,4,limbic_hand,True,,,hand,,0,2.25,1.0,0.75,2.0,0,0.5,2.5,9.0,2736.0,2738.25,2740.0,198.0,200.25,202.0
321,23,4,limbic_hand,False,1,RIGHT,hand,5,0,2.25,1.0,1.5,2.0,0,0.5,1.75,9.0,2745.0,2747.25,2749.75,207.0,209.25,211.75
322,24,4,limbic_hand,False,1,NEU,hand,1,0,0.75,1.0,3.0,2.0,0,0.5,1.75,9.0,2754.0,2754.75,2758.75,216.0,216.75,220.75
323,25,4,limbic_hand,False,0,RIGHT,hand,4,0,1.5,1.0,0.75,2.0,0,0.5,3.25,9.0,2763.0,2764.5,2766.25,225.0,226.5,228.25
324,26,4,limbic_hand,False,0,RIGHT,hand,4,0,0.0,1.0,3.0,2.0,0,0.5,2.5,9.0,2772.0,2772.0,2776.0,234.0,234.0,238.0
325,27,4,limbic_hand,False,0,NEU,hand,0,0,0.0,1.0,2.25,2.0,0,0.5,3.25,9.0,2781.0,2781.0,2784.25,243.0,243.0,246.25
326,28,4,limbic_hand,False,0,NEU,hand,0,0,0.0,1.0,0.75,2.0,0,0.5,4.75,9.0,2790.0,2790.0,2791.75,252.0,252.0,253.75
327,29,4,limbic_hand,False,1,NEU,hand,1,0,1.5,1.0,2.25,2.0,0,0.5,1.75,9.0,2799.0,2800.5,2803.75,261.0,262.5,265.75
328,30,4,limbic_hand,False,0,LEFT,hand,2,0,0.75,1.0,1.5,2.0,0,0.5,3.25,9.0,2808.0,2808.75,2811.25,270.0,270.75,273.25
329,31,4,limbic_hand,False,0,RIGHT,hand,4,0,0.0,1.0,3.0,2.0,0,0.5,2.5,9.0,2817.0,2817.0,2821.0,279.0,279.0,283.0
330,32,4,limbic_hand,False,1,NEU,hand,1,0,0.0,1.0,3.0,2.0,0,0.5,2.5,9.0,2826.0,2826.0,2830.0,288.0,288.0,292.0
331,33,4,limbic_hand,False,1,NEU,hand,1,0,0.75,1.0,3.0,2.0,0,0.5,1.75,9.0,2835.0,2835.75,2839.75,297.0,297.75,301.75
332,34,4,limbic_hand,True,,,hand,,0,0.0,1.0,1.5,2.0,0,0.5,4.0,9.0,2844.0,2844.0,2846.5,306.0,306.0,308.5
333,35,4,limbic_hand,False,0,NEU,hand,0,0,2.25,1.0,2.25,2.0,0,0.5,1.0,9.0,2853.0,2855.25,2858.5,315.0,317.25,320.5
334,36,4,limbic_hand,False,0,NEU,hand,0,0,0.75,1.0,2.25,2.0,0,0.5,2.5,9.0,2862.0,2862.75,2866.0,324.0,324.75,328.0
335,37,4,limbic_hand,False,1,LEFT,hand,3,0,0.75,1.0,1.5,2.0,0,0.5,3.25,9.0,2871.0,2871.75,2874.25,333.0,333.75,336.25
336,38,4,limbic_hand,False,0,RIGHT,hand,4,0,0.75,1.0,0.75,2.0,0,0.5,4.0,9.0,2880.0,2880.75,2882.5,342.0,342.75,344.5
337,39,4,limbic_hand,False,0,LEFT,hand,2,0,0.0,1.0,2.25,2.0,0,0.5,3.25,9.0,2889.0,2889.0,2892.25,351.0,351.0,354.25
338,40,4,limbic_hand,False,1,RIGHT,hand,5,0,2.25,1.0,2.25,2.0,0,0.5,1.0,9.0,2898.0,2900.25,2903.5,360.0,362.25,365.5
339,41,4,limbic_hand,False,1,NEU,hand,1,0,0.0,1.0,3.0,2.0,0,0.5,2.5,9.0,2907.0,2907.0,2911.0,369.0,369.0,373.0
340,42,4,limbic_hand,False,0,NEU,hand,0,0,0.0,1.0,3.0,2.0,0,0.5,2.5,9.0,2916.0,2916.0,2920.0,378.0,378.0,382.0
341,43,4,limbic_hand,False,0,LEFT,hand,2,0,2.25,1.0,1.5,2.0,0,0.5,1.75,9.0,2925.0,2927.25,2929.75,387.0,389.25,391.75
342,44,4,limbic_hand,False,0,RIGHT,hand,4,0,0.75,1.0,2.25,2.0,0,0.5,2.5,9.0,2934.0,2934.75,2938.0,396.0,396.75,400.0
343,45,4,limbic_hand,False,1,NEU,hand,1,0,2.25,1.0,2.25,2.0,0,0.5,1.0,9.0,2943.0,2945.25,2948.5,405.0,407.25,410.5
344,46,4,limbic_hand,False,1,LEFT,hand,3,0,1.5,1.0,3.0,2.0,0,0.5,1.0,9.0,2952.0,2953.5,2957.5,414.0,415.5,419.5
345,47,4,limbic_hand,False,1,LEFT,hand,3,0,0.75,1.0,0.75,2.0,0,0.5,4.0,9.0,2961.0,2961.75,2963.5,423.0,423.75,425.5
346,48,4,limbic_hand,True,,,hand,,0,0.0,1.0,1.5,2.0,0,0.5,4.0,9.0,2970.0,2970.0,2972.5,432.0,432.0,434.5
347,49,4,limbic_hand,False,0,LEFT,hand,2,0,1.5,1.0,3.0,2.0,0,0.5,1.0,9.0,2979.0,2980.5,2984.5,441.0,442.5,446.5
348,50,4,limbic_hand,False,0,LEFT,hand,2,0,2.25,1.0,0.75,2.0,0,0.5,2.5,9.0,2988.0,2990.25,2992.0,450.0,452.25,454.0
349,51,4,limbic_hand,False,1,RIGHT,hand,5,0,2.25,1.0,1.5,2.0,0,0.5,1.75,9.0,2997.0,2999.25,3001.75,459.0,461.25,463.75
350,52,4,limbic_hand,False,0,LEFT,hand,2,0,2.25,1.0,3.0,2.0,0,0.5,0.25,9.0,3006.0,3008.25,3012.25,468.0,470.25,474.25
351,53,4,limbic_hand,False,0,RIGHT,hand,4,0,2.25,1.0,0.75,2.0,0,0.5,2.5,9.0,3015.0,3017.25,3019.0,477.0,479.25,481.0
352,54,4,limbic_hand,False,0,NEU,hand,0,0,0.75,1.0,2.25,2.0,0,0.5,2.5,9.0,3024.0,3024.75,3028.0,486.0,486.75,490.0
353,55,4,limbic_hand,False,1,NEU,hand,1,0,0.0,1.0,2.25,2.0,0,0.5,3.25,9.0,3033.0,3033.0,3036.25,495.0,495.0,498.25
354,56,4,limbic_hand,True,,,hand,,0,2.25,1.0,0.75,2.0,0,0.5,2.5,9.0,3042.0,3044.25,3046.0,504.0,506.25,508.0
355,57,4,limbic_hand,False,0,NEU,hand,0,0,2.25,1.0,1.5,2.0,0,0.5,1.75,9.0,3051.0,3053.25,3055.75,513.0,515.25,517.75
356,58,4,limbic_hand,False,1,RIGHT,hand,5,0,1.5,1.0,2.25,2.0,0,0.5,1.75,9.0,3060.0,3061.5,3064.75,522.0,523.5,526.75
357,59,4,limbic_hand,False,1,LEFT,hand,3,0,1.5,1.0,0.75,2.0,0,0.5,3.25,9.0,3069.0,3070.5,3072.25,531.0,532.5,534.25
358,60,4,limbic_hand,False,0,LEFT,hand,2,0,2.25,1.0,0.75,2.0,0,0.5,2.5,9.0,3078.0,3080.25,3082.0,540.0,542.25,544.0
359,61,4,limbic_hand,False,1,NEU,hand,1,0,0.75,1.0,2.25,2.0,0,0.5,2.5,9.0,3087.0,3087.75,3091.0,549.0,549.75,553.0
360,62,4,limbic_hand,False,1,RIGHT,hand,5,0,0.0,1.0,0.75,2.0,0,0.5,4.75,9.0,3096.0,3096.0,3097.75,558.0,558.0,559.75
361,63,4,limbic_hand,False,0,LEFT,hand,2,0,2.25,1.0,1.5,2.0,0,0.5,1.75,9.0,3105.0,3107.25,3109.75,567.0,569.25,571.75
362,64,4,limbic_hand,False,1,LEFT,hand,3,0,2.25,1.0,0.75,2.0,0,0.5,2.5,9.0,3114.0,3116.25,3118.0,576.0,578.25,580.0
363,65,4,limbic_hand,False,0,RIGHT,hand,4,0,2.25,1.0,3.0,2.0,0,0.5,0.25,9.0,3123.0,3125.25,3129.25,585.0,587.25,591.25
364,66,4,limbic_hand,False,1,LEFT,hand,3,0,0.75,1.0,0.75,2.0,0,0.5,4.0,9.0,3132.0,3132.75,3134.5,594.0,594.75,596.5
365,67,4,limbic_hand,False,1,LEFT,hand,3,0,2.25,1.0,2.25,2.0,0,0.5,1.0,9.0,3141.0,3143.25,3146.5,603.0,605.25,608.5
366,68,4,limbic_hand,True,,,hand,,0,0.75,1.0,3.0,2.0,0,0.5,1.75,9.0,3150.0,3150.75,3154.75,612.0,612.75,616.75
367,69,4,limbic_hand,False,0,RIGHT,hand,4,0,1.5,1.0,2.25,2.0,0,0.5,1.75,9.0,3159.0,3160.5,3163.75,621.0,622.5,625.75
368,70,4,limbic_hand,False,0,RIGHT,hand,4,0,0.75,1.0,2.25,2.0,0,0.5,2.5,9.0,3168.0,3168.75,3172.0,630.0,630.75,634.0
369,71,4,limbic_hand,False,0,RIGHT,hand,4,0,0.0,1.0,3.0,2.0,0,0.5,2.5,9.0,3177.0,3177.0,3181.0,639.0,639.0,643.0
370,72,4,limbic_hand,False,0,LEFT,hand,2,0,1.5,1.0,1.5,2.0,0,0.5,2.5,9.0,3186.0,3187.5,3190.0,648.0,649.5,652.0
371,73,4,limbic_hand,False,1,RIGHT,hand,5,0,2.25,1.0,3.0,2.0,0,0.5,0.25,9.0,3195.0,3197.25,3201.25,657.0,659.25,663.25
372,74,4,limbic_hand,False,0,NEU,hand,0,0,0.0,1.0,0.75,2.0,0,0.5,4.75,9.0,3204.0,3204.0,3205.75,666.0,666.0,667.75
373,75,4,limbic_hand,False,1,RIGHT,hand,5,0,0.75,1.0,3.0,2.0,0,0.5,1.75,9.0,3213.0,3213.75,3217.75,675.0,675.75,679.75
374,76,4,limbic_hand,False,1,NEU,hand,1,0,0.0,1.0,2.25,2.0,0,0.5,3.25,9.0,3222.0,3222.0,3225.25,684.0,684.0,687.25
375,77,4,limbic_hand,False,1,LEFT,hand,3,0,0.0,1.0,0.75,2.0,0,0.5,4.75,9.0,3231.0,3231.0,3232.75,693.0,693.0,694.75
376,78,4,limbic_hand,True,,,hand,,0,2.25,1.0,2.25,2.0,0,0.5,1.0,9.0,3240.0,3242.25,3245.5,702.0,704.25,707.5
377,79,4,limbic_hand,False,1,NEU,hand,1,0,2.25,1.0,3.0,2.0,0,0.5,0.25,9.0,3249.0,3251.25,3255.25,711.0,713.25,717.25
378,80,4,limbic_hand,False,0,LEFT,hand,2,0,0.0,1.0,0.75,2.0,0,0.5,4.75,9.0,3258.0,3258.0,3259.75,720.0,720.0,721.75
379,81,4,limbic_hand,False,1,NEU,hand,1,0,0.0,1.0,3.0,2.0,0,0.5,2.5,9.0,3267.0,3267.0,3271.0,729.0,729.0,733.0
380,82,4,limbic_hand,False,1,LEFT,hand,3,0,0.0,1.0,3.0,2.0,0,0.5,2.5,9.0,3276.0,3276.0,3280.0,738.0,738.0,742.0
381,83,4,limbic_hand,False,1,NEU,hand,1,0,2.25,1.0,1.5,2.0,0,0.5,1.75,9.0,3285.0,3287.25,3289.75,747.0,749.25,751.75
382,84,4,limbic_hand,False,1,NEU,hand,1,0,2.25,1.0,0.75,2.0,0,0.5,2.5,9.0,3294.0,3296.25,3298.0,756.0,758.25,760.0
383,85,4,limbic_hand,False,0,NEU,hand,0,0,0.0,1.0,2.25,2.0,0,0.5,3.25,9.0,3303.0,3303.0,3306.25,765.0,765.0,768.25
384,86,4,limbic_hand,False,1,RIGHT,hand,5,0,2.25,1.0,0.75,2.0,0,0.5,2.5,9.0,3312.0,3314.25,3316.0,774.0,776.25,778.0
385,87,4,limbic_hand,False,0,NEU,hand,0,0,2.25,1.0,2.25,2.0,0,0.5,1.0,9.0,3321.0,3323.25,3326.5,783.0,785.25,788.5
386,88,4,limbic_hand,False,0,LEFT,hand,2,0,0.0,1.0,2.25,2.0,0,0.5,3.25,9.0,3330.0,3330.0,3333.25,792.0,792.0,795.25
387,89,4,limbic_hand,False,0,RIGHT,hand,4,0,2.25,1.0,2.25,2.0,0,0.5,1.0,9.0,3339.0,3341.25,3344.5,801.0,803.25,806.5
388,90,4,limbic_hand,False,1,LEFT,hand,3,0,2.25,1.0,3.0,2.0,0,0.5,0.25,9.0,3348.0,3350.25,3354.25,810.0,812.25,816.25
389,91,4,limbic_hand,False,0,LEFT,hand,2,0,2.25,1.0,0.75,2.0,0,0.5,2.5,9.0,3357.0,3359.25,3361.0,819.0,821.25,823.0
